pd_location,signal_width,rise_time,fall_time,peak_voltage,polarity,abs(mean),rms,sd,NewSkewness,kurtosis,crest,abs(formFactor),MainFreq,phase_angle,T,W,pC,pd_class
1348415,31,11,20,4.931685,-1,2.71379,3.133163,1.590961,0.1165702,1.767485,1.574028,1.154534,0,242.7147,41.8438,2.050534,173682.5,32
317422,23,11,12,4.814922,1,3.083733,3.438312,1.553425,0.479357,1.88205,1.400374,1.114984,0,57.13596,36.98121,3.306321,148019.2,32
1324801,24,10,14,4.819081,-1,3.011727,3.3824,1.571269,0.4229483,1.853228,1.424752,1.123077,0,238.4642,36.73725,3.114138,150586.3,32
1409014,25,12,13,4.063587,-1,2.486108,2.80869,1.33279,0.4064405,1.810095,1.446791,1.129754,0,253.6225,39.02298,2.781455,129277.6,32
344965,26,10,16,4.578023,1,2.88809,3.232248,1.478978,0.4108806,1.846649,1.416359,1.119165,0,62.0937,40.00849,2.492334,155956.9,32
1311309,26,13,13,4.59883,-1,2.817249,3.185706,1.515553,0.3754619,1.795532,1.443583,1.130786,0,236.0356,40.72168,2.578578,152131.4,32
1434429,29,12,17,3.545874,-1,2.059508,2.334021,1.116991,0.2061487,1.808516,1.519213,1.133291,0,258.1972,42.92413,2.171082,123570.5,32
330314,28,14,14,4.587885,1,2.741879,3.086886,1.443184,0.3167134,1.870645,1.48625,1.125828,0,59.45652,44.14703,2.39168,159029,32
1460277,27,11,16,3.989789,-1,2.239541,2.576769,1.297825,0.2223896,1.765552,1.548369,1.150579,0,262.8499,39.70915,2.555807,125414.3,32
331453,33,14,19,4.5126,1,2.48857,2.842266,1.393784,0.1157633,1.809347,1.587677,1.142128,0,59.66154,47.75107,2.036018,169222.7,32
1310703,26,11,15,4.63344,-1,2.814727,3.205974,1.564027,0.4425367,1.813648,1.445252,1.139,0,235.9265,35.33535,2.982298,151995.3,32
1400999,33,18,15,4.283099,-1,2.38684,2.712212,1.307426,0.08082288,1.903452,1.579191,1.136319,0,252.1798,52.2911,2.323398,162305.1,32
1426075,27,11,16,3.860245,-1,2.274133,2.593465,1.269626,0.275999,1.738993,1.488451,1.140419,0,256.6935,39.694,2.373334,127351.4,32
328045,29,12,17,4.559162,1,2.598803,2.981526,1.486393,0.231822,1.74421,1.529137,1.147269,0,59.0481,43.50077,2.126424,155928.2,32
1423635,24,11,13,4.534459,-1,2.698376,3.078148,1.511677,0.3531126,1.777034,1.473112,1.140741,0,256.2543,36.74213,3.1883,134918.8,32
1378100,29,13,16,4.488876,-1,2.5694,2.918741,1.408312,0.2010027,1.832036,1.537949,1.135962,0,248.058,44.0089,2.240569,154164,32
325164,27,12,15,4.574986,1,2.745133,3.098794,1.464006,0.3409251,1.817431,1.476376,1.128832,0,58.52952,38.97544,2.496486,153727.5,32
1332745,29,13,16,5.019617,-1,2.845905,3.252276,1.601117,0.1958592,1.779832,1.543417,1.142791,0,239.8941,42.17489,2.232504,170754.3,32
321187,27,13,14,4.503435,1,2.769137,3.115916,1.454784,0.3609977,1.814404,1.4453,1.12523,0,57.81366,40.19158,2.34237,155071.7,32
1411829,26,13,13,4.666378,-1,2.7935,3.148019,1.478985,0.3488991,1.861891,1.482322,1.126909,0,254.1292,39.65505,2.728854,150849,32
288939,26,11,15,4.242578,1,2.550033,2.913299,1.435609,0.3926908,1.758841,1.45628,1.142455,0,52.00902,37.34364,2.717594,137701.8,32
1399312,28,12,16,4.954873,-1,2.872822,3.276217,1.602836,0.2803619,1.834224,1.512376,1.140418,0,251.8762,41.08922,2.462121,166623.7,32
293031,24,9,15,4.050295,1,2.684996,2.99052,1.34397,0.5022372,1.924306,1.354378,1.113789,0,52.74558,37.07578,2.997425,134249.8,32
1363016,27,13,14,5.367284,-1,3.208212,3.600998,1.665418,0.2721928,1.817366,1.490499,1.122431,0,245.3429,42.82035,2.430879,179659.9,32
319263,32,11,21,4.413962,1,2.421931,2.809272,1.445539,0.1132853,1.717253,1.571212,1.159931,0,57.46734,42.35729,2.242275,159847.4,32
1379198,23,11,12,5.18211,-1,3.170065,3.630136,1.80682,0.4317185,1.740282,1.427525,1.14513,0,248.2556,34.92047,3.50613,152163.1,32
323242,27,11,16,4.642643,1,2.726487,3.095814,1.493311,0.2828427,1.78252,1.499652,1.135459,0,58.18356,38.48138,2.504628,152683.3,32
1362927,25,13,12,5.222109,-1,3.239134,3.622478,1.653955,0.3675785,1.849531,1.441585,1.118347,0,245.3269,40.30696,2.786581,168435,32
334124,28,12,16,4.588363,1,2.701202,3.074057,1.493397,0.2723302,1.74777,1.492608,1.138033,0,60.14232,39.3677,2.252481,156669.7,32
1368246,28,12,16,5.175978,-1,2.99527,3.422714,1.685617,0.2281744,1.72975,1.512244,1.142706,0,246.2843,40.94897,2.246063,173725.6,32
298658,28,11,17,4.27233,1,2.644428,2.974589,1.386159,0.335994,1.792261,1.436276,1.124852,0,53.75844,42.52422,2.103393,153376.8,32
1369719,27,12,15,5.222481,-1,3.173802,3.571584,1.668103,0.3291539,1.795858,1.462231,1.125333,0,246.5494,41.73925,2.278255,177732.9,32
332159,31,13,18,4.566872,1,2.577109,2.947723,1.453834,0.1972025,1.800619,1.549288,1.14381,0,59.78862,44.49775,1.953431,164935,32
1397966,24,11,13,5.032687,-1,3.201953,3.602029,1.683904,0.4953858,1.825039,1.397181,1.124948,0,251.6339,37.51733,2.962386,160097.6,32
307350,26,11,15,4.241998,1,2.614456,2.947103,1.386069,0.3157358,1.78216,1.439379,1.127234,0,55.323,41.34788,2.492722,141180.6,32
1355684,25,12,13,5.259618,-1,3.120883,3.579796,1.788303,0.330921,1.737932,1.469251,1.147046,0,244.0231,39.96749,2.999172,162285.9,32
276671,25,10,15,4.244508,1,2.721514,3.031528,1.361933,0.3990444,1.900929,1.400122,1.113912,0,49.80078,40.39103,2.941533,141518.7,32
1355086,25,14,11,5.489887,-1,3.497673,3.919526,1.80392,0.4133612,1.844452,1.400651,1.12061,0,243.9155,41.32444,2.780788,181879,32
313015,28,13,15,4.54748,1,2.68796,3.047942,1.462384,0.2814317,1.860803,1.491984,1.133924,0,56.3427,45.56689,2.478489,155901.7,32
1395553,28,13,15,5.503693,-1,3.222512,3.701959,1.854316,0.3009511,1.71727,1.486697,1.148781,0,251.1995,41.2496,2.228954,186905.7,32
312546,29,11,18,4.628622,1,2.694957,3.078799,1.514143,0.2034355,1.722546,1.503386,1.14243,0,56.25828,41.81374,2.04514,161697.4,32
1364267,27,13,14,5.258822,-1,3.163808,3.543896,1.62602,0.3027397,1.864146,1.48391,1.120136,0,245.5681,42.16786,2.485404,177173.3,32
280679,30,12,18,4.13481,1,2.397683,2.736194,1.340076,0.2437747,1.734654,1.511154,1.141182,0,50.52222,42.06023,1.953008,148656.4,32
1382732,29,13,16,5.515434,-1,3.156025,3.590808,1.741998,0.2120697,1.828952,1.535987,1.137763,0,248.8918,42.13365,2.300181,189361.5,32
377787,25,10,15,4.326072,1,2.67361,3.02864,1.451016,0.4250018,1.810688,1.428388,1.13279,0,68.00166,35.42157,3.135479,139027.7,32
1339012,27,10,17,5.853964,-1,3.602879,4.053463,1.891454,0.3536226,1.820745,1.444188,1.125062,0,241.0222,38.56995,2.482261,201761.2,32
312695,26,13,13,4.346177,1,2.705725,3.028336,1.386008,0.4476825,1.91961,1.43517,1.119233,0,56.2851,40.98445,2.677072,146109.1,32
1479317,27,13,14,4.286289,-1,2.541349,2.864965,1.346984,0.2737278,1.817481,1.496105,1.12734,0,266.2771,41.76657,2.449482,142315.6,32
266163,26,12,14,4.091255,1,2.525159,2.825983,1.292928,0.4297039,1.878485,1.447728,1.119131,0,47.90934,42.95756,2.612476,136358.6,32
324086,27,12,15,4.34678,1,2.600207,2.974011,1.469977,0.3574841,1.740654,1.461588,1.143759,0,58.33548,39.79674,2.418265,145611.6,32
1372625,25,9,16,5.471076,-1,3.417046,3.849765,1.808388,0.3996347,1.806561,1.421145,1.126635,0,247.0725,35.90966,2.903267,177686.4,32
309224,26,13,13,4.118306,1,2.60262,2.95041,1.41618,0.4771545,1.824319,1.395842,1.133631,0,55.66032,39.85046,2.622716,140541.5,32
1348872,27,13,14,4.94616,-1,2.941249,3.351344,1.635891,0.2970344,1.725745,1.475873,1.139429,0,242.797,39.73624,2.350725,164709.9,32
371337,27,11,16,4.256763,1,2.620298,2.942207,1.362697,0.3591903,1.832963,1.446792,1.122852,0,66.84066,40.57679,2.363088,146736.7,32
1328623,25,11,14,5.756297,-1,3.510415,3.991895,1.938221,0.4186879,1.785943,1.441996,1.137158,0,239.1521,38.36369,2.852964,182541.6,32
284389,27,12,15,4.217189,1,2.518281,2.850835,1.360754,0.3236891,1.768242,1.479282,1.132056,0,51.19002,41.7405,2.370574,141023.7,32
1444935,28,12,16,4.713807,-1,2.656536,3.059952,1.545472,0.2135595,1.732975,1.540484,1.151858,0,260.0883,41.93953,2.26564,154079.1,32
393439,31,15,16,4.534998,1,2.578732,2.909909,1.369799,0.1657358,1.851497,1.558467,1.128426,0,70.81902,48.75549,1.933717,165038.8,32
1325458,30,12,18,5.765233,-1,3.313419,3.772946,1.834373,0.1862701,1.782472,1.528045,1.138687,0,238.5824,43.60529,1.9902,205432,32
302793,33,14,19,4.90783,1,2.66704,3.063299,1.529545,0.08289042,1.794388,1.602139,1.148576,0,54.50274,47.40792,2.032663,181358.7,32
290370,27,10,17,4.612198,1,2.78667,3.177321,1.554391,0.3363025,1.751659,1.451599,1.140186,0,52.2666,38.22581,2.499334,156053.5,32
1355072,30,13,17,5.503354,-1,3.128086,3.584511,1.779305,0.1917474,1.743441,1.535315,1.145912,0,243.913,44.12225,1.950479,193941.3,32
1364219,23,10,13,5.205194,-1,3.347151,3.751062,1.729652,0.4860603,1.861189,1.387659,1.120673,0,245.5594,36.49261,3.207202,160663.3,32
280724,27,12,15,4.381155,1,2.606888,2.982043,1.474576,0.3259886,1.771786,1.469179,1.143909,0,50.53032,36.74314,2.688229,145985.7,32
1347959,27,11,16,5.475864,-1,3.20507,3.624846,1.724302,0.2483838,1.807242,1.510648,1.130972,0,242.6326,39.59768,2.488036,179483.9,32
343521,25,12,13,4.288565,1,2.694842,3.04073,1.436391,0.4701224,1.843559,1.410373,1.128352,0,61.83378,38.12164,2.852492,140131.8,32
1343535,26,11,15,5.696886,-1,3.408092,3.843958,1.811767,0.32917,1.823912,1.482036,1.127892,0,241.8363,40.14902,2.621297,184036.9,32
299785,29,13,16,4.889801,1,2.853855,3.252636,1.587175,0.290468,1.786094,1.503335,1.139734,0,53.9613,45.83516,2.131666,171231.3,32
1326102,26,13,13,5.383259,-1,3.173751,3.607145,1.74695,0.2886137,1.751789,1.492388,1.136556,0,238.6984,40.58515,2.508967,171382.5,32
288162,25,11,14,4.664071,1,2.866266,3.255577,1.574368,0.4586083,1.830629,1.43264,1.135825,0,51.86916,37.14477,2.913076,149045.8,32
1335715,27,9,18,5.378328,-1,3.185126,3.646918,1.808822,0.2954813,1.748259,1.47476,1.144984,0,240.4287,37.02567,2.625636,178367,32
1340784,27,12,15,5.348696,-1,3.133,3.567032,1.736586,0.2546597,1.79474,1.499481,1.138535,0,241.3411,42.14261,2.522637,175448,32
276236,25,11,14,4.46092,1,2.798244,3.151267,1.477945,0.4268699,1.805928,1.415596,1.126159,0,49.72248,37.17275,2.823197,145508.7,32
1335608,28,13,15,5.425768,-1,3.130861,3.569515,1.744739,0.2511113,1.787304,1.520029,1.140106,0,240.4094,42.10346,2.298004,181590,32
336520,28,12,16,5.453799,1,3.307392,3.710124,1.710881,0.2849027,1.83063,1.469978,1.121767,0,60.5736,43.91234,2.189893,191828.7,32
1388707,25,10,15,5.345862,-1,3.279584,3.717081,1.784225,0.4046524,1.766113,1.438188,1.1334,0,249.9673,36.62616,2.791755,170538.4,32
288478,29,11,18,4.677247,1,2.736717,3.133995,1.553296,0.2118876,1.759274,1.492423,1.145166,0,51.92604,42.86511,2.114035,164203,32
1319299,26,13,13,5.352203,-1,3.250618,3.65325,1.699009,0.326002,1.844658,1.465053,1.123863,0,237.4738,39.56594,2.659777,175533.4,32
272199,30,13,17,4.693897,1,2.667768,3.040771,1.483333,0.1827892,1.762818,1.543654,1.139818,0,48.99582,45.5015,1.904754,165401.6,32
1332186,28,12,16,5.522059,-1,3.22825,3.683393,1.805032,0.2936612,1.777357,1.499177,1.140988,0,239.7935,39.05592,2.380457,187238.5,32
274950,29,14,15,4.368559,1,2.599281,2.931208,1.378048,0.2461984,1.852392,1.490362,1.127699,0,49.491,43.16612,2.201923,155956.9,32
1434713,26,13,13,4.680916,-1,2.860889,3.216861,1.498905,0.3899258,1.902988,1.455119,1.124427,0,258.2483,40.50176,2.722176,154488,32
271349,26,12,14,4.368846,1,2.714324,3.054788,1.428188,0.4322144,1.830531,1.430163,1.125432,0,48.84282,40.29828,2.502002,146573.5,32
267497,32,13,19,4.362835,1,2.406227,2.77026,1.394022,0.1385817,1.797075,1.574883,1.151288,0,48.14946,43.31975,2.346093,158811,32
277265,28,11,17,4.377705,1,2.618614,2.970101,1.426366,0.3046983,1.826299,1.473924,1.134227,0,49.9077,41.58865,2.339204,151879.6,32
1344403,27,13,14,4.944541,-1,2.933812,3.323925,1.591112,0.2874024,1.763264,1.487561,1.132971,0,241.9925,42.24361,2.343717,164293.5,32
287016,23,11,12,4.568461,1,2.899739,3.25407,1.508406,0.432629,1.813124,1.403922,1.122194,0,51.66288,38.81646,3.293716,139187.5,32
1354319,29,13,16,5.195663,-1,3.033019,3.459588,1.692645,0.2662793,1.798901,1.501816,1.140642,0,243.7774,40.0628,2.360894,181981.1,32
275706,29,12,17,4.444523,1,2.66074,3.002208,1.414354,0.1921559,1.807522,1.480418,1.128336,0,49.62708,44.92033,2.085427,159644.4,32
1324986,25,11,14,5.022661,-1,2.992035,3.410744,1.669771,0.3120168,1.761516,1.4726,1.139941,0,238.4975,38.75838,2.814623,155585.8,32
1392426,27,13,14,5.124916,-1,2.985106,3.375515,1.604748,0.2308202,1.783494,1.518262,1.130786,0,250.6367,41.21778,2.367617,167166,32
317911,26,11,15,5.091766,1,3.091636,3.492216,1.654931,0.4102229,1.870743,1.458033,1.129569,0,57.22398,39.64075,2.7479,166948.4,32
1393109,27,13,14,5.255501,-1,3.133867,3.570809,1.743001,0.2874234,1.787341,1.471796,1.139426,0,250.7596,39.35069,2.511983,175496.6,32
1351184,24,11,13,4.997058,-1,3.088078,3.497532,1.675966,0.4380066,1.774529,1.428738,1.132592,0,243.2131,36.39409,3.021755,154403.9,32
1377878,25,10,15,5.186121,-1,3.220386,3.62384,1.694633,0.388926,1.836896,1.431112,1.125281,0,248.018,37.94878,2.815818,167460.1,32
331761,27,10,17,5.015983,1,3.049562,3.4672,1.680014,0.3229591,1.768737,1.446696,1.13695,0,59.71698,39.64574,2.395368,170775.5,32
1336137,27,12,15,5.635153,-1,3.263094,3.753196,1.888401,0.2922199,1.728192,1.501428,1.150196,0,240.5047,39.03823,2.500381,182733.3,32
307740,25,8,17,4.564521,1,3.187629,3.54618,1.584609,0.4827185,1.929236,1.287166,1.112482,0,55.3932,38.53968,2.720122,165756.7,32
313342,25,12,13,5.228287,1,3.286209,3.696961,1.727161,0.480266,1.889111,1.414212,1.124993,0,56.40156,38.20284,2.906443,170882.9,32
320899,27,11,16,4.990073,1,3.045395,3.436748,1.621962,0.3539731,1.875545,1.451975,1.128506,0,57.76182,41.3297,2.565816,170542.1,32
301379,35,12,23,4.899025,1,2.597965,3.015122,1.551915,0.03964011,1.775835,1.624818,1.160571,0,54.24822,45.68638,1.970978,187053.5,32
1354792,26,12,14,5.744292,-1,3.463005,3.89084,1.807551,0.3244775,1.826525,1.476363,1.123544,0,243.8626,39.68134,2.575782,187002.3,32
290094,26,13,13,4.781299,1,2.973861,3.328248,1.522921,0.3837825,1.852594,1.436581,1.119167,0,52.21692,39.29817,2.58367,160588.5,32
321842,29,14,15,4.73485,1,2.731403,3.130017,1.554674,0.2258866,1.753926,1.512724,1.145937,0,57.93156,43.0357,2.1121,163884.2,32
1333917,25,12,13,5.589744,-1,3.392329,3.835896,1.826047,0.3587393,1.795901,1.45722,1.130756,0,240.1051,37.39757,2.838507,176401.1,32
1371286,25,11,14,5.156022,-1,3.159725,3.549172,1.648413,0.3996694,1.869038,1.452739,1.123253,0,246.8315,37.37649,2.888708,164305.7,32
338558,25,13,12,5.029217,1,3.050412,3.430404,1.600363,0.3345751,1.798236,1.466071,1.124571,0,60.94044,41.14305,2.758783,158621.4,32
1341823,23,10,13,5.18186,-1,3.342536,3.775637,1.793579,0.3921089,1.758748,1.372446,1.129572,0,241.5281,38.06374,3.295971,160441.7,32
315774,26,13,13,4.771083,1,2.87077,3.255465,1.564409,0.3493318,1.78829,1.465561,1.134004,0,56.83932,41.31207,2.641676,155021.6,32
291506,27,10,17,4.704889,1,2.868956,3.269498,1.596801,0.3681765,1.778037,1.439025,1.139612,0,52.47108,38.66271,2.485664,160661.5,32
295923,27,13,14,4.609766,1,2.829857,3.170684,1.456328,0.3640601,1.850549,1.453871,1.12044,0,53.26614,39.79424,2.399279,158472,32
1318016,26,12,14,5.49906,-1,3.271016,3.711801,1.78782,0.3324505,1.826043,1.481507,1.134755,0,237.2429,38.5478,2.745583,176634.9,32
292263,29,11,18,4.627743,1,2.731774,3.10498,1.501142,0.2541209,1.782156,1.490426,1.136617,0,52.60734,41.80029,2.115908,163906.4,32
282921,29,14,15,4.919023,1,2.962828,3.356111,1.60338,0.3085697,1.777888,1.465691,1.132739,0,50.92578,42.74525,2.02723,177769.7,32
1390297,28,10,18,5.573536,-1,3.276591,3.74522,1.846117,0.2374829,1.734295,1.488173,1.143023,0,250.2535,39.52065,2.293614,190042.3,32
309928,25,12,13,4.888023,1,2.955836,3.355051,1.618697,0.3452819,1.749288,1.456914,1.13506,0,55.78704,39.93767,2.740046,153703.5,32
1316267,27,14,13,5.393107,-1,3.233917,3.69215,1.814194,0.3183457,1.76101,1.460695,1.141696,0,236.9281,41.927,2.481553,181099.4,32
1364840,26,13,13,5.401372,-1,3.3714,3.783176,1.749112,0.3489023,1.818999,1.427735,1.122138,0,245.6712,37.87724,2.737679,182055.6,32
280621,27,11,16,4.559203,1,2.761042,3.121093,1.481995,0.3558541,1.796727,1.460771,1.130404,0,50.51178,38.91922,2.464275,154618.3,32
314420,26,10,16,4.867627,1,2.978415,3.362756,1.590883,0.4132987,1.824522,1.447511,1.129042,0,56.5956,38.61304,2.541342,160834.4,32
1357862,24,10,14,5.439559,-1,3.479521,3.888745,1.772261,0.4988795,1.882348,1.398795,1.117609,0,244.4152,37.24225,2.915376,173976.1,32
281364,25,9,16,4.599785,1,2.861196,3.236669,1.543104,0.4580047,1.845923,1.421148,1.131229,0,50.64552,35.60624,2.993909,148782.2,32
1380624,26,12,14,5.697942,-1,3.444209,3.900621,1.865797,0.3307889,1.817047,1.460778,1.132516,0,248.5123,37.82254,2.758336,185987.3,32
278872,32,12,20,4.592644,1,2.686647,3.07253,1.513876,0.1684227,1.813449,1.494743,1.14363,0,50.19696,46.79435,2.216488,177318.7,32
1387901,25,11,14,5.732472,-1,3.538288,3.951671,1.794456,0.3860581,1.88322,1.450645,1.116831,0,249.8222,39.70534,2.81907,183991,32
1399509,27,13,14,5.244046,-1,3.126222,3.543121,1.698065,0.3300898,1.799822,1.480064,1.133356,0,251.9116,41.82106,2.390867,175068.4,32
1338672,25,13,12,5.275823,-1,3.269898,3.683604,1.729674,0.419303,1.813605,1.432245,1.126519,0,240.961,39.19232,2.728261,170034.7,32
308929,28,10,18,4.686999,1,2.818245,3.214771,1.574066,0.3290876,1.764957,1.457957,1.1407,0,55.60722,39.51309,2.291808,163458.2,32
1330204,29,13,16,5.727034,-1,3.282741,3.741226,1.82522,0.207735,1.746696,1.530791,1.139665,0,239.4367,41.99011,2.044731,196964.5,32
1290527,27,10,17,5.182274,-1,3.073454,3.487419,1.678262,0.2588091,1.764709,1.485991,1.13469,0,232.2949,37.68961,2.592451,172113.4,32
1324726,25,9,16,5.062952,-1,3.188428,3.576898,1.653256,0.3693953,1.83495,1.415459,1.121838,0,238.4507,38.27657,2.750473,165798.2,32
327095,30,11,19,5.066711,1,2.929047,3.379887,1.714388,0.1959296,1.724184,1.499077,1.15392,0,58.8771,43.12201,1.975759,181600.9,32
1324159,28,10,18,5.659529,-1,3.428035,3.902586,1.898156,0.2584086,1.794343,1.450199,1.138433,0,238.3486,40.93493,2.32895,198826,32
1345376,27,11,16,5.256475,-1,3.152565,3.587012,1.742538,0.3009543,1.748236,1.465419,1.137808,0,242.1677,40.67969,2.307866,176543.6,32
314074,26,13,13,5.909166,1,3.600959,4.071288,1.935787,0.3644609,1.801766,1.451424,1.130612,0,56.53332,39.51026,2.541156,194451.8,32
1340317,26,11,15,5.990455,-1,3.582473,4.064114,1.955648,0.33919,1.783128,1.473988,1.134444,0,241.2571,38.34511,2.577003,193453.6,32
311315,29,12,17,5.798735,1,3.362839,3.861561,1.930598,0.2738524,1.720727,1.501656,1.148304,0,56.0367,42.72614,2.040791,201770.3,32
1323071,28,11,17,5.702245,-1,3.406589,3.886146,1.903202,0.2884857,1.756689,1.467327,1.140773,0,238.1528,42.97362,2.192607,197582.2,32
341784,31,11,20,5.043005,1,2.936146,3.348491,1.635554,0.1939189,1.777736,1.506053,1.140438,0,61.52112,43.70766,1.908775,187913.3,32
1307682,25,10,15,5.730084,-1,3.470901,3.960842,1.945961,0.3783501,1.737823,1.446683,1.141157,0,235.3828,35.51277,2.983478,180486.9,32
327208,28,15,13,5.747429,1,3.489695,3.951748,1.887097,0.2930034,1.784687,1.454402,1.132405,0,58.89744,44.19939,2.248414,202402.3,32
329329,26,12,14,5.674906,1,3.463823,3.899008,1.824125,0.3763645,1.837412,1.455474,1.125637,0,59.27922,40.61607,2.615279,187046.5,32
1335195,28,14,14,5.98434,-1,3.54178,3.985899,1.860803,0.2481715,1.822067,1.501378,1.125394,0,240.3351,43.13028,2.245226,205423.2,32
313350,27,11,16,5.410552,1,3.288613,3.718256,1.766905,0.3685471,1.799007,1.455131,1.130646,0,56.403,40.74076,2.356876,184162.3,32
1311263,26,12,14,5.52962,-1,3.36703,3.823686,1.846613,0.3970588,1.793157,1.446149,1.135626,0,236.0273,38.83283,2.618641,181819.6,32
310259,27,13,14,5.530537,1,3.280633,3.72809,1.803399,0.3046512,1.777605,1.483477,1.136393,0,55.84662,40.93481,2.395454,183715.5,32
1317632,26,12,14,5.807319,-1,3.56066,4.002271,1.862346,0.3780133,1.810007,1.451006,1.124025,0,237.1738,40.55954,2.462569,192275.6,32
284851,25,11,14,5.80589,1,3.637581,4.106783,1.943969,0.4515381,1.831105,1.413732,1.128987,0,51.27318,37.74299,2.921438,189154.2,32
1330240,25,13,12,5.306745,-1,3.281764,3.730093,1.808139,0.4176454,1.80293,1.422684,1.136612,0,239.4432,38.77711,2.92161,170651.7,32
1365960,27,14,13,5.594088,-1,3.384178,3.816181,1.796047,0.3568786,1.838352,1.465887,1.127654,0,245.8728,43.77274,2.495221,189513.9,32
324950,28,14,14,5.607807,1,3.364326,3.820467,1.842368,0.3382826,1.810168,1.467833,1.135581,0,58.491,43.72197,2.333051,195130.9,32
1329139,27,12,15,6.130711,-1,3.585323,4.089199,2.002554,0.3091339,1.804175,1.499245,1.140538,0,239.245,40.68095,2.546551,200778.1,32
279749,26,12,14,5.892957,1,3.601294,4.068778,1.92965,0.4078477,1.814257,1.448336,1.12981,0,50.35482,38.60563,2.550381,194469.8,32
1257905,24,12,12,4.825928,-1,2.980564,3.365194,1.594512,0.408544,1.795024,1.434071,1.129046,0,226.4229,37.72953,2.948745,149028.2,32
334963,26,11,15,5.869217,1,3.631133,4.07465,1.883903,0.3690781,1.822081,1.440422,1.122143,0,60.29334,39.12981,2.566599,196081.2,32
1335385,28,13,15,6.043687,-1,3.467392,3.993393,2.01607,0.2656471,1.723158,1.513422,1.151699,0,240.3693,41.70628,2.250715,201108.7,32
1303510,28,12,16,5.379249,-1,3.106842,3.573514,1.796908,0.2853744,1.704793,1.505311,1.150208,0,234.6318,39.07347,2.372139,180196.8,32
344658,31,13,18,6.12051,1,3.494897,3.973847,1.921599,0.1780351,1.754302,1.540198,1.137043,0,62.03844,44.56356,1.7992,223673.4,32
1242773,26,13,13,5.123807,-1,3.109474,3.481704,1.596182,0.3212982,1.858716,1.471638,1.119708,0,223.6991,41.95487,2.680053,167911.6,32
342296,27,12,15,6.057746,1,3.643337,4.121812,1.962916,0.3407469,1.780363,1.46968,1.131329,0,61.61328,40.311,2.343507,204026.9,32
1319926,29,11,18,6.12603,-1,3.517632,4.03722,2.015134,0.2131202,1.717429,1.517388,1.14771,0,237.5867,41.51723,2.060469,211057.9,32
285169,31,14,17,5.072328,1,2.864138,3.262173,1.586552,0.163374,1.791566,1.554892,1.138972,0,51.33042,45.55118,1.888619,183304.8,32
